sample_idx,data_model,fit_model,nll,bic,aic,n_params_fit,n_trials,fit_success,rmsse,true_Loss Aversion,est_Loss Aversion,err_Loss Aversion,true_Perception Shape,est_Perception Shape,err_Perception Shape,true_Learning Rate,est_Learning Rate,err_Learning Rate,true_Forgetting Fact,est_Forgetting Fact,err_Forgetting Fact,true_Exploration Weight,est_Exploration Weight,err_Exploration Weight,true_A (Shape),est_A (Shape),err_A (Shape),true_w (Loss Aversion),est_w (Loss Aversion),err_w (Loss Aversion),true_a (Learning Rate),est_a (Learning Rate),err_a (Learning Rate),true_c (Consistency),est_c (Consistency),err_c (Consistency),true_A_rew,est_A_rew,err_A_rew,true_A_pun,est_A_pun,err_A_pun,true_K',est_K',err_K',true_beta_F,est_beta_F,err_beta_F,true_beta_P,est_beta_P,err_beta_P
35,Agent,Agent,5.752375276224962,34.53060148239038,21.504750552449924,5,100,True,0.06801231967984286,4.956601184861511,4.25625290157409,-0.14035035737222867,0.6300513126998621,0.6583472013666818,0.028873355782469027,0.6663384285301267,0.6551758797097978,-0.011390355939111077,0.24485749735458726,0.25414893032979846,0.01896210811267593,18.08950271915008,17.171880521530248,-0.04590406191194754,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Agent,PVLDeltaAgent,86.72886446433986,191.8784096726321,181.45772892867973,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Agent,ORLAgent,67.75933281521918,158.54451656037884,145.51866563043836,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Agent,Agent,27.804574771996922,78.6350004739343,65.60914954399385,5,100,True,0.3009904907296504,1.0152378778028315,1.3785905117648338,0.07281615911062171,0.19879162858989868,0.392932425065194,0.1981028535462197,0.3992303430782421,0.15915477377572795,-0.2449750707168512,0.3427758367762649,0.07229740354719506,-0.5519968025083059,5.74365990391594,9.923252392465141,0.2090841665107154,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Agent,PVLDeltaAgent,138.17578704032064,294.77225482459363,284.3515740806413,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Agent,ORLAgent,48.65514690256846,120.33614473507738,107.31029380513692,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Agent,Agent,25.02746833857559,73.08078760709165,60.05493667715118,5,100,True,0.172755210089406,1.0152378778028315,2.625219798825075,0.3226416675395277,0.19879162858989868,0.11281617104421782,-0.08773005872008252,0.3992303430782421,0.46641840018764585,0.06855924194837115,0.3427758367762649,0.40352899236815926,0.12398603182019259,5.74365990391594,8.377087186116293,0.13173723272638085,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Agent,PVLDeltaAgent,138.42953123050188,295.2797432049561,284.85906246100376,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Agent,ORLAgent,45.1333354670892,113.29252186411887,100.2666709341784,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Agent,Agent,28.08520364531586,79.19625822057219,66.17040729063172,5,100,True,0.1971980654566562,1.0152378778028315,0.6953520601117789,-0.06410537428678409,0.19879162858989868,0.20951954103131054,0.0109468494300121,0.3992303430782421,0.783006569223357,0.3916083940256274,0.3427758367762649,0.25114091903563845,-0.18701003620536008,5.74365990391594,6.609521085830178,0.043314716453938834,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Agent,PVLDeltaAgent,138.32503247444342,295.0707456928392,284.65006494888684,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Agent,ORLAgent,46.5845554219168,116.19496177377405,103.1691108438336,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Agent,Agent,48.88108654857613,120.78802402709272,107.76217309715226,5,100,True,0.09371133247179834,0.6661905901825028,0.8818846951850927,0.04322527154360519,0.3951644645238013,0.32483863060462775,-0.07176105501956481,0.7983261925270894,0.9831640879896371,0.18861009741076296,0.4567211154013495,0.47431328191955546,0.035902380649399886,1.8225476180218365,1.9287889091676327,0.005314721918248933,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Agent,PVLDeltaAgent,92.16308621889424,202.74685318174085,192.32617243778847,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Agent,ORLAgent,69.94802596950427,162.92190286894902,149.89605193900854,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Agent,Agent,34.28906574416158,91.60398241826363,78.57813148832317,5,100,True,0.05249690125361456,0.6661905901825028,0.42193966833988866,-0.048948080529581994,0.3951644645238013,0.4795980138097964,0.08615668294489297,0.7983261925270894,0.845253498318512,0.04788500590961498,0.4567211154013495,0.4395377477270708,-0.035068097294446314,1.8225476180218365,2.2409022445665965,0.020928195424950474,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Agent,PVLDeltaAgent,87.0744340823914,192.5695489087352,182.1488681647828,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Agent,ORLAgent,67.5920186608166,158.20988825157366,145.1840373216332,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Agent,Agent,38.034152588165014,99.09415610627049,86.06830517633003,5,100,True,0.08111047324464872,0.6661905901825028,0.5204567474020246,-0.029205178913923484,0.3951644645238013,0.49674962439477843,0.1036583263989563,0.7983261925270894,0.7856760175996517,-0.012908341762691527,0.4567211154013495,0.38870592076969235,-0.13880651965644322,1.8225476180218365,2.685291112704611,0.04315875411119432,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Agent,PVLDeltaAgent,89.64366037349235,197.70800149093708,187.2873207469847,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Agent,ORLAgent,69.27935152408922,161.5845539781189,148.55870304817844,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Agent,Agent,3.1865014259620974,29.398853781864656,16.373002851924195,5,100,True,0.4313269226809954,0.2300978780425453,0.01,-0.04410779119089084,0.07488325430380746,0.01,-0.06620740235082395,0.8897530528519535,0.01,-0.8977071967877076,0.12091886319499714,0.25249774507881306,0.2685283303751345,15.717286379147076,20.0,0.21424280244386815,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Agent,PVLDeltaAgent,138.57825596626301,295.5771926764784,285.15651193252603,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Agent,ORLAgent,31.345077252372157,85.71600543468477,72.69015450474431,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Agent,Agent,3.186498672542519,29.3988482750255,16.37299734508504,5,100,True,0.4309673093568878,0.2300978780425453,0.13123555006661808,-0.019812089774734913,0.07488325430380746,0.01,-0.06620740235082395,0.8897530528519535,0.01,-0.8977071967877076,0.12091886319499714,0.2525000404864731,0.26853301488056325,15.717286379147076,20.0,0.21424280244386815,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Agent,PVLDeltaAgent,138.5555335125361,295.53174776902455,285.1110670250722,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Agent,ORLAgent,32.20137294044238,87.42859681082523,74.40274588088477,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Agent,Agent,3.1864986713909804,29.39884827272242,16.37299734278196,5,100,True,0.43094557898932634,0.2300978780425453,0.14370972892036757,-0.01731225433310175,0.07488325430380746,0.01,-0.06620740235082395,0.8897530528519535,0.01,-0.8977071967877076,0.12091886319499714,0.25249927075127393,0.2685314439924016,15.717286379147076,20.0,0.21424280244386815,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Agent,PVLDeltaAgent,138.55553351253096,295.53174776901426,285.1110670250619,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Agent,ORLAgent,32.201372940441736,87.42859681082393,74.40274588088347,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Agent,Agent,3.597186669906492,30.220224269753444,17.194373339812984,5,100,True,0.183966370301596,3.0844897965885285,1.4915646316275564,-0.3192234799520986,0.9787613905869432,0.99,0.011467968788833435,0.8141389046601233,0.99,0.17945009728558847,0.20463527122676387,0.2959105491243515,0.18627607734201557,7.927649373999813,8.263260068369535,0.016788929183077624,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Agent,PVLDeltaAgent,10.676666993145153,39.77401473024267,29.353333986290306,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Agent,ORLAgent,18.265056111755104,59.55596315345067,46.53011222351021,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Agent,Agent,3.668528089720818,30.362907109382096,17.337056179441635,5,100,True,0.31002242151218945,3.0844897965885285,1.632543123902467,-0.2909712770913951,0.9787613905869432,0.99,0.011467968788833435,0.8141389046601233,0.99,0.17945009728558847,0.20463527122676387,0.5,0.6027851607617065,7.927649373999813,8.225106586217496,0.014880300761264786,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Agent,PVLDeltaAgent,8.330971117700399,35.08262297935316,24.661942235400797,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Agent,ORLAgent,12.321347577940118,47.668546085820694,34.64269515588023,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Agent,Agent,3.8383963399934107,30.702643609927282,17.67679267998682,5,100,True,0.11980891671470195,3.0844897965885285,2.989998014874866,-0.018936228800333136,0.9787613905869432,0.99,0.011467968788833435,0.8141389046601233,0.5803975456536057,-0.23851159082297715,0.20463527122676387,0.1462383865170083,-0.11917731573419504,7.927649373999813,7.652268705578439,-0.013775921381759603,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Agent,PVLDeltaAgent,12.690531535771449,43.801743815495264,33.3810630715429,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Agent,ORLAgent,21.9334556920047,66.89276231394986,53.8669113840094,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Agent,Agent,33.03069305187659,89.08723703369364,76.06138610375318,5,100,True,0.15478851707231941,0.8666753771688318,1.819665827385498,0.19098005014362046,0.3818133054163445,0.3090578976561713,-0.07424021200017673,0.7582106445194932,0.5730193114875787,-0.18897074799174948,0.07145372140130847,0.03184031016792055,-0.08084369639466923,10.658596077956304,14.428542057161685,0.18859159475764792,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Agent,PVLDeltaAgent,136.37693250272034,291.174545749393,280.7538650054407,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Agent,ORLAgent,62.37611112033116,147.7780731706028,134.75222224066232,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Agent,Agent,24.174989989186052,71.37583090831257,58.349979978372104,5,100,True,0.11328186384039393,0.8666753771688318,0.5204831830169552,-0.06937719321680894,0.3818133054163445,0.4766927296254906,0.09681573898892457,0.7582106445194932,0.7474226429765056,-0.011008164839783199,0.07145372140130847,0.056984252572974466,-0.029529528221089806,10.658596077956304,15.082859921296789,0.22132385409407132,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Agent,PVLDeltaAgent,136.4958289528217,291.41233864959577,280.9916579056434,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Agent,ORLAgent,58.57277360413617,140.1713981382128,127.14554720827233,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Agent,Agent,31.143871375219945,85.31359368038035,72.28774275043989,5,100,True,0.05993030831997196,0.8666753771688318,0.9952042677221298,0.025757292696051697,0.3818133054163445,0.3448394230210466,-0.03772845142377339,0.7582106445194932,0.8192235327432937,0.06225804920795977,0.07145372140130847,0.09220408520779777,0.04234768123773327,10.658596077956304,8.63951263128495,-0.10100467467090317,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Agent,PVLDeltaAgent,135.55111723934388,289.5229152226401,279.10223447868776,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Agent,ORLAgent,68.55707393315852,160.1399987962575,147.11414786631704,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Agent,Agent,5.343031353657932,33.71191363725632,20.686062707315862,5,100,True,0.21870584245797628,0.43391896844356304,0.7031244671825182,0.053948997743277584,0.3298604391820774,0.5918184035568054,0.26730404528033463,0.26478868701432495,0.12450934775000588,-0.14314218292277456,0.3814235463585812,0.2120353581464448,-0.3456901800247682,16.85147057472842,20.0,0.15750522387551674,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Agent,PVLDeltaAgent,138.48208177718715,295.38484429832664,284.9641635543743,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Agent,ORLAgent,37.476212039673406,97.97827500928727,84.95242407934681,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Agent,Agent,5.179687837029101,33.38522660399866,20.3593756740582,5,100,True,0.1960852470729339,0.43391896844356304,0.25881205423202325,-0.03509156597425647,0.3298604391820774,0.59895502349765,0.27458631052609445,0.26478868701432495,0.15656979438918295,-0.11042744145422653,0.3814235463585812,0.24403472416078098,-0.2803853514240821,16.85147057472842,20.0,0.15750522387551674,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Agent,PVLDeltaAgent,138.53659047112097,295.4938616861943,285.07318094224195,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Agent,ORLAgent,30.868524608214134,84.76290014636874,71.73704921642826,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Agent,Agent,5.77017312810748,34.56619718615542,21.54034625621496,5,100,True,0.19577109353639574,0.43391896844356304,0.27942135606364865,-0.030961445366716307,0.3298604391820774,0.4953391617546461,0.16885583935976398,0.26478868701432495,0.4774808480159074,0.2170328173485535,0.3814235463585812,0.2342198798013164,-0.30041564603523435,16.85147057472842,20.0,0.15750522387551674,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Agent,PVLDeltaAgent,138.52579483533415,295.47227041462065,285.0515896706683,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Agent,ORLAgent,36.0177688700986,95.06138867013766,82.0355377401972,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Agent,Agent,3.6711001644675383,30.36805125887554,17.34220032893508,5,100,True,0.061002613793327984,1.4532998130373067,1.375917575156448,-0.015507462501174072,0.9177250806641172,0.9535202819871808,0.03652571563577916,0.9437138342496872,0.9278169758648791,-0.01622128406613076,0.26941088553980475,0.2558608815494795,-0.0276530693680107,17.47111386668967,20.0,0.12650756044573938,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Agent,PVLDeltaAgent,38.47320692883213,95.36709460161663,84.94641385766425,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Agent,ORLAgent,47.26294556432513,117.55174205859072,104.52589112865026,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Agent,Agent,3.6336388631452237,30.29312865623091,17.267277726290448,5,100,True,0.06104133284484886,1.4532998130373067,1.501354451703952,0.009630188109548174,0.9177250806641172,0.9386977698758913,0.021400703277320497,0.9437138342496872,0.9269821014271352,-0.01707319675770615,0.26941088553980475,0.24871551028646338,-0.04223545970069666,17.47111386668967,20.0,0.12650756044573938,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Agent,PVLDeltaAgent,40.93167279138564,100.28402632672365,89.86334558277127,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Agent,ORLAgent,48.843230078664774,120.71231108727001,107.68646015732955,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Agent,Agent,4.490723886540106,32.00729870302067,18.981447773080212,5,100,True,0.06004538360158567,1.4532998130373067,1.3318389356436102,-0.024340857193125547,0.9177250806641172,0.9472834400492596,0.030161591209328976,0.9437138342496872,0.9730512054878628,0.029936093100179174,0.26941088553980475,0.2525179893023943,-0.03447529844369484,17.47111386668967,19.873270311025202,0.12016790616986152,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Agent,PVLDeltaAgent,40.217593576909245,98.85586789777085,88.43518715381849,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Agent,ORLAgent,48.57863744307104,120.18312581608254,107.15727488614208,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Agent,Agent,11.729684123114211,46.48521917616888,33.45936824622842,5,100,True,0.08372401269895875,1.7158244493016837,1.8003116260071905,0.016931297936975325,0.6249955357276629,0.7110877063747069,0.08784915372147346,0.7255017992948344,0.6664049737448281,-0.06030288321429213,0.10411320932611376,0.09896819725273709,-0.010500024639544225,5.910858328428276,8.962050142464136,0.1526359086561211,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Agent,PVLDeltaAgent,67.97266400466798,154.36600875328833,143.94532800933595,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Agent,ORLAgent,66.265951804996,155.5577545399325,142.531903609992,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Agent,Agent,18.66237359494616,60.35059811983278,47.32474718989232,5,100,True,0.012598824915348703,1.7158244493016837,1.748858838602846,0.006620118096425336,0.6249955357276629,0.6348875516618673,0.010093893810412665,0.7255017992948344,0.7409150273506304,0.015727783730404118,0.10411320932611376,0.10747727776196747,0.006865445787456555,5.910858328428276,6.286671265958469,0.018800046899959625,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Agent,PVLDeltaAgent,68.2575885120569,154.93585776806617,144.5151770241138,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Agent,ORLAgent,67.01521886590218,157.05628866174482,144.03043773180437,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Agent,Agent,25.25894999388083,73.54375091770211,60.51789998776166,5,100,True,0.033744587157400065,1.7158244493016837,1.9591546202167336,0.04876356130562123,0.6249955357276629,0.586745047631207,-0.03903111030250593,0.7255017992948344,0.6945872904162863,-0.03154541722300824,0.10411320932611376,0.10110527669041063,-0.006138638032047212,5.910858328428276,5.359997940474778,-0.027556797796573183,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Agent,PVLDeltaAgent,69.89854354570593,158.21776783536424,147.79708709141187,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Agent,ORLAgent,67.7390652841537,158.50398149824787,145.4781305683074,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Agent,Agent,9.810737511802433,42.64732595354533,29.621475023604866,5,100,True,0.03802312355858187,0.510876029688665,0.4713303676423737,-0.00792498237400627,0.6964150360746008,0.724269817767041,0.028423246624939048,0.9842204888455042,0.9755685455899539,-0.008828513526071733,0.29959192687050834,0.26448728017537465,-0.07164213611251774,10.426913847148619,11.10408966935689,0.03387572897490102,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Agent,PVLDeltaAgent,99.76729688807416,217.9552745201007,207.5345937761483,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Agent,ORLAgent,73.68599913498839,170.39784919991723,157.37199826997679,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Agent,Agent,12.614686431698063,48.25522379333658,35.22937286339612,5,100,True,0.03881327804728152,0.510876029688665,0.5104441947455118,-8.654006876816252e-05,0.6964150360746008,0.726778346758693,0.03098297008580843,0.9842204888455042,0.9738899440400618,-0.010541372250451405,0.29959192687050834,0.3008253944943231,0.0025172808649280933,10.426913847148619,12.032963694147051,0.08034266368176253,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Agent,PVLDeltaAgent,98.60482165105401,215.6303240460604,205.20964330210802,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Agent,ORLAgent,70.35981316173705,163.74547725341455,150.7196263234741,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Agent,Agent,10.872734164993675,44.77131925992781,31.74546832998735,5,100,True,0.030132768984030035,0.510876029688665,0.5011086895333392,-0.00195738279665847,0.6964150360746008,0.7118402399761694,0.0157400039811925,0.9842204888455042,0.99,0.005897460361730429,0.29959192687050834,0.29031091852960794,-0.018940833348776324,10.426913847148619,11.674457148676389,0.062408369261019024,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Agent,PVLDeltaAgent,96.00224689665797,210.4251745372683,200.00449379331593,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Agent,ORLAgent,68.36944847665718,159.7647478832548,146.73889695331437,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Agent,Agent,8.77569720656645,40.57724534307336,27.5513944131329,5,100,True,0.22307799849735796,1.35127110922696,0.01,-0.2687918054563046,0.08619812863949543,0.01,-0.07775319248928106,0.06746601634695872,0.01,-0.0586387921907742,0.3266043843272586,0.5,0.35386860341375803,9.30307992829027,13.393117805978463,0.20460419598240087,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Agent,PVLDeltaAgent,138.55544000255517,295.5315607490627,285.11088000511035,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Agent,ORLAgent,33.82531061606353,90.67647216206753,77.65062123212707,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Agent,Agent,6.993659723186587,37.01317037631364,23.987319446373174,5,100,True,0.46895938511525315,1.35127110922696,5.0,0.7312081945436953,0.08619812863949543,0.11306539112499264,0.027415573964793077,0.06746601634695872,0.3137322105656446,0.25129203491702645,0.3266043843272586,0.09955756763583866,-0.4633608503906529,9.30307992829027,20.0,0.5351135603656694,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Agent,PVLDeltaAgent,138.5547046004956,295.53008994494354,285.1094092009912,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Agent,ORLAgent,35.24623624099469,93.51832341192984,80.49247248198938,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Agent,Agent,13.199675347031038,49.42520162400254,36.39935069406208,5,100,True,0.4093831495499232,1.35127110922696,5.0,0.7312081945436953,0.08619812863949543,0.311056037497771,0.22944684577375057,0.06746601634695872,0.01,-0.0586387921907742,0.3266043843272586,0.0913955659229344,-0.48001799674351875,9.30307992829027,11.894523555009398,0.12963699983587434,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Agent,PVLDeltaAgent,138.56996843494727,295.5606176138469,285.13993686989454,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Agent,ORLAgent,36.364282069034054,95.75441506800857,82.72856413806811,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Agent,Agent,9.07955058336816,41.18495209667678,28.15910116673632,5,100,True,0.08092514241798901,2.2308211315830437,2.2353774119948193,0.0009130822468488139,0.7830310911789258,0.7272093799284016,-0.056960929847473626,0.8856008125416618,0.9054401053635578,0.020244176348873474,0.2616239129603226,0.2703321342814559,0.01777188024721082,12.926303318881926,9.535458021754579,-0.16962707839556515,,,,,,,,,,,,,,,,,,,,,,,,,,,
