true_A (Shape),true_w (Loss Aversion),true_a (Learning Rate),true_c (Consistency),rmsse_median,rmsse_p90,n_successful,convergence_rate,bias_A (Shape),std_A (Shape),shapiro_p_A (Shape),bias_w (Loss Aversion),std_w (Loss Aversion),shapiro_p_w (Loss Aversion),bias_a (Learning Rate),std_a (Learning Rate),shapiro_p_a (Learning Rate),bias_c (Consistency),std_c (Consistency),shapiro_p_c (Consistency),pct_normal,shapiro_p_median,corr_A (Shape)_w (Loss Aversion),corr_A (Shape)_a (Learning Rate),corr_A (Shape)_c (Consistency),corr_w (Loss Aversion)_a (Learning Rate),corr_w (Loss Aversion)_c (Consistency),corr_a (Learning Rate)_c (Consistency),max_error_corr,nll_median
0.2160357530636585,4.286703891286298,0.1815814269873452,2.205175332859885,0.1009458449295602,0.1862577468869915,100,1.0,0.007395888541744,0.0752259385632466,6.581015770039873e-07,0.1950178168358354,0.7860780140229083,3.6766795103899773e-13,-0.0079363259203937,0.0649380038445325,0.7237944691571376,0.4319277776049046,0.7171153986424936,0.0006876441238421,25.0,0.0003441511127095,-0.2481825105765352,-0.6764460008179684,-0.0531789007674848,-0.2510070586628222,0.2581269128348853,-0.3552859597990395,0.6764460008179684,33.82088576492161
0.7969065332924182,3.926493596433689,0.587340417968272,3.396733474147632,0.3022178586939454,0.3358818870179499,100,1.0,0.1132826114897436,0.1649846247058198,8.762174434562033e-15,0.2901862373551377,1.0715421914624357,1.0189186739579002e-11,0.3634269689329363,0.1101599438626349,1.0137163201235132e-16,0.1091614949144499,1.509237416044783,4.888212114105765e-10,0.0,5.0989744570067826e-12,0.0914640097638083,0.1533172010787976,0.1797733876606569,0.4711439646147077,0.4760253251050366,0.2761762474884552,0.4760253251050366,3.1780538303479458
0.5472681825480883,3.7149750505819945,0.053980170155735,1.2021195390516752,0.1537884715075116,0.3868264379156637,100,1.0,0.0113951554226951,0.0749794681076091,0.1147756541965636,0.2814622399805072,0.8163294707639999,4.193534640248711e-05,-0.0057969006569556,0.0442426775318634,1.0890900122446988e-09,1.4278476080567863,1.6555924265750397,5.398200012419853e-09,25.0,2.0970372301249763e-05,-0.5996019619432339,-0.6012140612920582,0.3437398452446831,-0.0708739678508201,0.1174658798189769,-0.7613431577843424,0.7613431577843424,40.554017202220535
0.3136213717352539,0.1235123954402082,0.2760091765693516,4.356162862338825,0.5080973233236639,0.5080973233236639,100,1.0,0.6738430369910128,0.0786609694467236,2.043710022310483e-21,-0.1135123954402082,0.0,1.0,0.4161330014611816,0.4295434224803462,9.318977719539724e-15,0.5239926003549522,0.5906556033917443,6.887578778837868e-21,25.0,4.659492303559252e-15,,0.2376002139958317,-0.0012798891155724,,,0.3222194448422922,,1.3862943611198906
0.7134213227368051,2.6430679934071017,0.7174082346717521,1.813900904089421,0.349342982897338,0.4461079516801113,100,1.0,0.2031446320398943,0.1500286558865337,6.441031632365493e-15,1.6265687581837187,1.0684139403959008,1.1285654364820645e-12,0.2269051387913126,0.1233854083899699,1.6249868171582386e-16,1.8946839130993176,1.3696724383600214,1.2939912576584711e-09,0.0,5.67503234057215e-13,0.3399371904024998,0.0379534214615482,0.2567204223052947,0.3046087025339249,0.4327094235808482,0.3532078691016419,0.4327094235808482,3.1780538303479458
0.2762698552728136,1.079857293300577,0.4093373876303464,0.9198029240237964,0.0772212599439527,0.1741218134780571,100,1.0,-0.0047540444747,0.1195666476836747,0.7108419917847812,0.1299603115988558,0.5433894601582417,1.5786457043088083e-14,-0.0019022194319292,0.1046194409217979,0.5246946350888615,0.1297849066291208,0.5747173262240272,6.111540673863387e-08,50.0,0.2623473481021341,-0.2703252283056446,-0.5368000136673843,-0.8107429504699049,-0.3138794673881905,-0.0846814757344923,0.4499837397372586,0.8107429504699049,102.38360054729227
0.5724877084546345,2.6760500236981075,0.7325573228887956,4.800234533577063,0.345671311151153,0.4397309362830151,100,1.0,0.3357255194639645,0.1506077532256023,1.3409125426657317e-13,1.6119382530758375,1.0758598284183123,5.317161189834537e-13,0.21209933908518,0.1289795677337087,6.220550146819405e-17,-1.308124201706916,1.6031736310684672,2.2451336962882548e-10,0.0,3.329036866250135e-13,0.3752644349345037,0.0304806166679239,0.2408720816758078,0.3495323244174059,0.4526252155290262,0.3651284183307884,0.4526252155290262,3.1780538303479458
0.6477779999659967,1.374459497867386,0.2594811446197361,1.066153515436988,0.1380400237332564,0.4109694800368743,100,1.0,0.0438314940258775,0.1721987211793151,0.0015013216400631,0.1038086538287883,0.2525779667859905,0.0804725793632179,-0.0124043665631652,0.1268788603893965,0.0505986421779197,1.395849367537298,1.6530269324336735,4.516392742436673e-09,50.0,0.0260499819089914,0.3053651383928653,-0.6653947425581913,-0.0192755971922079,-0.7386426289599785,0.1117032225604514,-0.0872139340086366,0.7386426289599785,12.882701983028458
0.0238578864192549,4.194187928184084,0.1275020748780807,3.4248848092232835,0.1063382307398821,0.1723001187675044,100,1.0,0.0254210117746153,0.0521724469618237,3.961682282143711e-11,-0.013677052356493,0.8626752693029859,9.774910688839856e-09,0.0017014284051277,0.042925135601528,0.0004972068043974,-0.1116469284134123,0.7961685592266227,0.1226835125294657,25.0,0.000248608289654,-0.228859941761003,-0.2552964644231403,-0.4872784345111786,-0.3892224149508714,-0.1155468655431521,-0.3061146857920586,0.4872784345111786,84.94409543270402
0.8517840349133223,2.4344289801158814,0.2037358464598599,1.930143612728708,0.2736928325137007,0.3175668125091145,100,1.0,0.0964610414941898,0.0824948657460897,2.037858481392986e-13,0.9347956914865512,1.0170687801107368,8.67875480704641e-09,-0.0369247461527583,0.0460578031396258,6.993601062531606e-10,1.9706424652270635,1.029877955948386,3.107380433415074e-09,0.0,1.9033702698341176e-09,-0.3987741885267454,-0.9013557169250678,0.1292390261267201,0.3135612478891666,-0.8696887484313107,-0.0049251937754275,0.9013557169250678,3.178054156001519
0.1612428212465072,4.457438104776439,0.8733623102218161,2.7944652645636148,0.282774324541613,0.5498697207047759,100,1.0,0.2603071582407362,0.3322982288993854,1.6487108612769788e-10,-0.6394062431838768,1.4050262867532208,6.356761448177165e-11,-0.2279799577551712,0.2867206029143809,1.4428945296392357e-07,0.6626653459835743,1.5138803879801972,1.468889240650536e-08,0.0,7.426881746316529e-09,0.0505246626996538,-0.868257052298322,-0.2874412886628443,-0.1177486391095468,0.0592580494190499,0.4487589523801577,0.868257052298322,8.541813762724116
0.937091232315118,4.078736604130991,0.1607730092765753,4.194560044472469,0.1534748645175976,0.206452373643196,100,1.0,-0.0591672295711816,0.1271947638855219,1.6787706739531092e-08,0.1833060170555837,0.6611252105003994,2.7357437717326034e-06,0.0389434269157821,0.0679570001031154,3.2662870225990214e-08,-0.8687092638162054,0.8961399197789447,5.290371742594073e-07,0.0,2.808500222426988e-07,-0.0024377529594078,-0.9907821270724896,-0.8693700724445524,0.0537997413698713,-0.3582242591338014,0.8478602715483348,0.9907821270724896,3.178053896015162
0.7707544493476973,4.81396393142683,0.0258187592629481,3.151613604567149,0.397148350888092,0.4364497550317766,100,1.0,-0.3110809713517098,0.2067937132867091,6.355102204231104e-08,-1.5304495698342035,1.1056379208510796,3.2375920099787165e-11,0.3145419426740256,0.2495351115500117,1.4838750777319695e-09,-1.0756841997736997,1.479575116567722,1.1992154004865815e-11,0.0,7.581254989158782e-10,0.3847321215237947,-0.9683269505056362,0.1499570123158331,-0.163398419807644,0.841089067125377,0.0695932008002447,0.9683269505056362,22.36199609889222
0.5127777921618043,4.207425700991482,0.3106315044016044,0.8000536831803088,0.1412870532807889,0.4544264237151824,100,1.0,0.0188355759740747,0.1534547558559386,0.001124703209165,-0.1772012726689562,1.0667103663355724,3.0158991676955716e-10,-0.0076020677977298,0.132362566514413,0.0016798960200598,1.0488571490809993,1.6098519679344832,9.154199484865246e-12,0.0,0.0005623517553774,0.072841374933332,-0.9637100258960456,-0.1513250141110481,-0.073842169588469,-0.4397134616763865,0.1881457264082704,0.9637100258960456,12.313313078125235
0.7990645064329972,1.480786140607379,0.976558641932854,0.7386365897900238,0.4710087238924289,0.5631209084877121,100,1.0,0.1211242703368985,0.1540533605500438,2.276618374541995e-15,2.886145741822601,1.0195663131406276,8.412810991699944e-14,-0.0339851286669589,0.1361036617529407,4.1177533821585446e-17,2.759747043825933,1.5952549323916605,2.1360960680704256e-10,0.0,4.320236414577072e-14,0.080876783018035,0.0906890012859672,0.2841057990192354,0.4165922630698571,0.4201030911248842,0.2893701346389861,0.4201030911248842,3.1780538303479458
0.8353796401406339,4.690355206276684,0.737862706022633,1.1169811081492111,0.3168295245307241,0.4204595684995872,100,1.0,0.0593146794260232,0.1592440749028362,1.178531519553924e-12,-0.604167293891311,1.0849456871781251,2.1382509690889115e-10,0.1800628683990487,0.1515309333065893,5.519090347372576e-15,2.261542115680196,1.422628177632543,4.492883655983135e-07,0.0,1.0750181421422254e-10,0.2300255467050196,0.0865463312081288,0.1536381643555682,0.2812763127029218,0.4517389755593234,0.2493831609157274,0.4517389755593234,3.1780538303479458
0.6348119952080032,4.019512315449228,0.1124094104193531,2.679972828524547,0.2527117907711846,0.2537809537342156,100,1.0,-0.0153615100355907,0.0512849724780069,4.2803533810585646e-10,0.4424277887901395,0.7394030043897366,1.8121788971078385e-12,0.0097000725105475,0.0422886025905122,6.66470080626037e-14,1.7969608382794977,1.0790572967536842,1.7809701590289047e-16,0.0,9.39412952585221e-13,-0.3775259220608489,-0.9191566895351788,0.1963798850750907,0.1221268079873236,-0.1470631270800173,-0.1560395027625701,0.9191566895351788,3.583231253086903
0.9026217652285828,0.879187105850881,0.877151594803831,4.567819048054467,0.2608932193662552,0.422653375343677,100,1.0,0.0729044416665233,0.0535786721267461,2.0951715065203211e-16,0.6147093373513699,1.364384580775606,2.9229119032256128e-16,0.0080670487031429,0.1735550917399154,1.895728684780254e-13,-1.2383669593284892,1.4389769411269164,3.133391101554789e-10,0.0,9.493257983417401e-14,-0.1959055920329943,0.2250457293039207,-0.131416638668276,-0.3185879457735855,0.1667117040655527,-0.3146558526702905,0.3185879457735855,3.1780539117496893
0.7479617225259771,2.828829194412978,0.1969388385574307,3.3882969660410103,0.2729534501664311,0.3020433783386288,100,1.0,0.1714380727859464,0.1426506682631717,2.728626813403303e-15,2.026497118048572,0.4125204840751362,2.6251370580787148e-18,-0.0560384270834764,0.0935175597242895,3.560564880327901e-18,1.164892432614863,0.7990707351792531,1.5575347696856335e-14,0.0,1.3660936891418154e-15,0.040616436971183,-0.9224272958673227,-0.0434235233245718,-0.0261983210346355,0.4125581305031617,-0.0553767390437043,0.9224272958673227,3.178053858369008
0.9107334516375776,0.596388198808524,0.3283516157234537,4.823976864769225,0.3476545765211011,0.3476545765211011,100,1.0,-0.0278317239531677,0.1415442961471543,1.713193303696451e-10,-0.271626410803583,0.3311376225500061,1.5362804026465649e-10,0.3795777268672129,0.3463724520324235,9.380601047703492e-12,-0.4951619262879529,1.0570150617176175,2.874380827438024e-13,0.0,8.150432065618001e-11,-0.6441667807023319,0.4031172497174324,0.1623163792706587,-0.9424277062996482,-0.4158406031438338,0.5057780969745781,0.9424277062996482,2.484906671965644
0.0384146848807341,1.5863326820497543,0.3179350788382479,0.1391600773524199,0.3770181488058428,0.508876845675918,100,1.0,0.2670895762220677,0.3247420394098937,2.630356038622356e-09,0.8276967837216261,2.301837605915433,1.2742108159752373e-12,-0.0403258252122433,0.3570954289788366,3.753137570038246e-12,0.1901106584638,0.5022044534409358,1.7252204261140522e-14,0.0,2.5136741930067418e-12,-0.1465555409121799,-0.0526429383057592,-0.3218826684199874,-0.2679827639586866,-0.1308603747005506,-0.1083897474246648,0.3218826684199874,137.56689186141625
0.5616941153978334,4.135786215263269,0.9122098561630712,4.8119321008445946,0.2678335134790225,0.406234519962466,100,1.0,0.3299633431935507,0.1485807519076411,7.743500721323965e-12,-0.1988474294186042,1.25486684747212,1.3824949302784515e-10,0.0292409851661768,0.112495388754157,3.602976818694583e-15,-1.37956014615714,1.477301228138384,4.5184792996593486e-08,0.0,7.299649687458458e-11,0.2142220004468804,0.0401025480718139,0.2862113829685203,0.247819189426854,0.3655489903736451,0.1882115776425455,0.3655489903736451,3.1780538303479458
0.8255239492981284,0.9361188263689166,0.0957584232026511,1.482002181000623,0.4840742837768091,0.5909311463879238,100,1.0,0.098477556537267,0.1183702910551196,1.902052568934075e-13,-0.5982148489682527,0.3643030834764408,2.4024206555559756e-10,0.5615671969964473,0.3752484770265542,1.0051309232906868e-10,2.693403760516248,1.313436516587139,1.478685524548874e-13,0.0,5.035164879298105e-11,-0.5282543898325999,0.3775662853402924,0.0088032264066529,-0.924180112855792,-0.4138928156243547,0.5086564387906117,0.924180112855792,2.4849066497884813
0.7058266219630819,2.725133167364864,0.4260964568883092,2.919759192934656,0.2216128369768586,0.3120497375368239,100,1.0,0.2184798002809272,0.0742926895825294,3.94568631098384e-08,1.3507133121561052,0.817119231735253,5.768441509898394e-07,-0.154651903182645,0.0454752258512901,3.243875479366908e-09,0.1459891934043773,0.924233203126626,0.0003982038058917,0.0,3.081505070498389e-07,-0.2944349267501697,-0.4652253587965225,-0.6885200216139393,-0.1905430502105383,-0.2904864019163938,0.6123714612941987,0.6885200216139393,3.178053847041256
0.4960923424221077,4.974736517810775,0.3463921401625258,1.8323624459831187,0.3195994326952973,0.4207528499917619,100,1.0,0.0590873625865944,0.1472249468672455,8.115033184741823e-08,-0.8118950783039642,1.1107144495144132,4.786613065206456e-13,-0.0398394533080896,0.1094577943386548,0.0002266811304578,2.559023409401453,1.2193019941734726,5.7309764330565e-16,0.0,4.057540525436237e-08,-0.2178567086341407,-0.9746230909925404,-0.0198446777214757,0.2379934852034587,-0.0605001828524052,0.039403391042169,0.9746230909925404,4.77074538411309
0.2568451821878427,1.4607842942411595,0.0460907410844043,4.291107790541242,0.1306403310265748,0.5393382269800314,100,1.0,0.2367621581468249,0.2928827860073427,7.411688065489742e-09,-0.3770668808142868,0.7344846283591804,0.0006874878906862,-0.0082797545397168,0.0316518908294822,1.1946024020804694e-10,-0.4386502910152807,1.7741770175918907,3.3790863206142774e-14,0.0,3.765574152848895e-09,-0.5205038949875925,-0.4754805941266976,-0.862258479928458,-0.0467029413122907,0.5337429884003928,0.2722267142473877,0.862258479928458,21.608067061618804
0.3699806260408678,2.6744122651446496,0.435843628292162,3.1086257351616964,0.2025864960840947,0.3197563361620653,100,1.0,0.0202415199579208,0.0996863289283484,0.0269364784941107,0.6476091060081963,1.2571357408604389,8.380613496711447e-11,-0.0116565261609879,0.1111312376398587,0.0885925977409958,1.18299955574288,1.1242560914894688,6.940537647180539e-14,25.0,0.0134682392889584,0.2118746388037367,-0.9821408754538128,-0.1671844996002287,-0.1757580794250514,-0.0763024487081619,0.1415193315512301,0.9821408754538128,8.191168255450712
0.1856110805566068,4.495027197628254,0.3030255173765398,4.218785339376123,0.1036798685839271,0.1598512344498536,100,1.0,0.0327463038537525,0.0742940663906561,0.0175415319245112,0.141633727789943,0.6409056273036905,8.317394934644802e-15,-0.0349395369282879,0.0873202092949502,0.0303030414791812,0.355456215207972,0.6666352035188499,2.3124513651552817e-13,0.0,0.0087707659623712,-0.0375474405346271,-0.8663925558538669,-0.0753634964584428,-0.147482700388016,-0.0265265324640829,0.0762699760488576,0.8663925558538669,9.2206716080792
0.4659879937379161,0.2129447884512115,0.0357292489284251,2.389028830057613,0.2972672489611238,0.3444683670496663,100,1.0,0.2684166015355335,0.3134248983226088,2.1529618322915128e-11,-0.0564749623394141,0.3495036469689301,5.534668020902799e-17,0.0327000475439312,0.1926431714912659,1.0186901716399108e-19,0.3342101911565238,2.062803626595551,6.681235438122083e-12,0.0,3.3406453924011458e-12,-0.3520139246971904,0.1149736226914435,-0.782760710092916,-0.0736568010437874,0.3006096066263685,0.266529069143314,0.782760710092916,11.559528839709523
0.7753145383702171,4.243900903019424,0.6598895839714921,3.725618466113525,0.2538277394217017,0.3374532924031703,100,1.0,0.1511930910127078,0.1437148442000689,1.312844364932321e-15,0.0313803356813329,1.0831353930227274,8.90144159419047e-13,0.2785184569983996,0.1388825793618798,9.142059494900586e-17,0.0091778884829605,1.417157186441013,8.91014674433198e-10,0.0,4.457285018919897e-13,0.3035658472327378,0.1815125667819734,0.2487958339325706,0.3416639978526487,0.2949891393825341,0.0930400912335258,0.3416639978526487,3.1780538303479458
0.6892128417773722,2.706775588396033,0.483346969278018,2.384101241369587,0.245544853163552,0.3153390591571711,100,1.0,0.2363720696282662,0.06104466827982,2.10943419790676e-05,1.506046223908081,0.7142969919279613,6.883352500193616e-08,-0.2003343215120956,0.0569180581078515,4.960825031231046e-13,0.5240629768620775,0.9621099436475492,0.022410122493683,0.0,1.0581587752034768e-05,-0.167481202075251,-0.4927309153927631,-0.7345392141561715,-0.4585915172205085,-0.2051460211534733,0.5844319168783615,0.7345392141561715,3.1780538459452927
0.0996298212640723,2.217067048741879,0.540472800244143,1.5573456127066858,0.1245567563895697,0.2909586325397725,100,1.0,-0.0078231870126561,0.0690604492844627,2.76537354896714e-05,0.6624519883511735,1.249755192972707,3.1220393283267134e-08,0.0033349283723258,0.119633741305105,0.7499094301635928,0.0092364691152369,0.6433791402184191,8.888020229088378e-06,25.0,1.827087785937989e-05,-0.3015053000347953,-0.4599030388331139,-0.4205156841667772,-0.1135421870425979,-0.5772850293735184,0.1761653699221695,0.5772850293735184,73.02354251459064
0.903815525912701,1.6675098528918606,0.1064493080739339,2.7057562258005587,0.2944934506692582,0.3310746715708956,100,1.0,0.0522743826915904,0.0868907874326757,1.4540328601533776e-15,-0.4299272850697962,0.734240303486376,2.339065448899305e-17,0.3759895136694115,0.1754010209166703,5.128764937259544e-05,1.2619792244271002,1.4255792430699594,3.447924512791169e-12,0.0,1.724689272825661e-12,0.0332236873646587,0.1669206904799764,0.1436679569599564,0.1944784374027794,0.144366092291005,-0.2315538653925547,0.2315538653925547,3.1780539001799486
0.907435032594888,0.0564420012440957,0.8248991757013181,3.382831349336348,0.1904867221429068,0.3968194666035388,100,1.0,0.0925649674051118,0.0,1.0,-0.0464420012440957,2.0816681711721685e-17,1.0,-0.0641872778522451,0.3934600594188292,6.342617456645877e-16,1.6171686506636511,4.440892098500626e-16,1.0,75.0,1.0,,,,-4.2795659018147293e-17,-1.0,-6.348806557637237e-17,,1.3862943611198906
0.4797008606074922,3.524349206283267,0.4812686304644,3.0478081669904404,0.2981507353533688,0.3504413816626194,100,1.0,0.4333610598580909,0.0992981789459142,1.3215860520545963e-09,0.6549253366963083,0.6326054701283662,3.3536989373962245e-05,-0.2983707108779554,0.053068831803817,1.0245184146977364e-09,0.0628682016559287,0.7682435391014882,1.3505280530931824e-07,0.0,6.818719568068643e-08,0.4262286835114556,-0.9561649649219196,-0.8553355589260407,-0.3257860433881987,-0.7121648343889534,0.7885956158380568,0.9561649649219196,3.1780538953032207
0.2100237243814338,1.3849480328206112,0.7806285093418913,3.591973503662328,0.1485569667728498,0.2142295527106645,100,1.0,-0.0086628408670834,0.0903439326888994,1.5274168847150537e-12,0.3164947000674383,0.7774962234714423,3.4648258086291348e-15,0.0016471754441225,0.146941695263072,1.4291888830535878e-06,0.7696037291066194,0.9969899817714338,1.7943627700609308e-13,0.0,8.534265808605734e-13,-0.1898065088262252,-0.8665823722457706,-0.5489530035648873,0.0330295476985992,0.0005740504880047,0.5032853319810083,0.8665823722457706,19.0765504690801
0.0646555903298826,3.295395443325882,0.7441841817590993,0.9997906207556382,0.1704390547030428,0.191190228341269,100,1.0,0.0001980623421002,0.0545467400556409,2.569167188157662e-07,0.5805987843243833,1.1835461925601778,9.636857133411022e-10,-0.004410533126026,0.1188694129986818,0.0934535147820483,0.0229245703449623,0.4456933527108284,1.787300840377569e-05,25.0,9.064962561295728e-06,-0.1681841371801661,-0.105105667885783,-0.4592443714614724,-0.0620738227294749,-0.6441437404449554,-0.1722548285796046,0.6441437404449554,71.90933954610654
0.0924524081454659,4.147980430633758,0.9484235770248186,0.1044945030714195,0.3420573333111906,0.5907582115868174,100,1.0,0.1690910218134935,0.2764073585256649,8.277945005909073e-09,-1.1917407309626709,2.073717258226998,7.194038936545611e-12,-0.2722734627536344,0.369986886198841,1.1422363741324468e-10,0.1930544377399444,0.4313773197399621,6.878041747900604e-14,0.0,6.070883817489513e-11,-0.2647816040647721,-0.3851319764870491,-0.3614100089390706,0.0364283799923779,-0.2107599550895429,-0.1677032084666343,0.3851319764870491,134.38940668707352
0.9333228948552384,1.0308216832008092,0.6123680330481518,2.426502743650404,0.2273507896001747,0.2756438280768483,100,1.0,0.0498377805590864,0.0539704915687563,5.794549414160596e-19,0.0028618373182308,0.1573157248574289,1.7899277093419333e-07,-0.1080210695454132,0.127135876454438,0.002555996060743,1.458915898895196,1.4896699598743148,4.24151543629729e-12,0.0,8.949850622481483e-08,0.3374931322777878,-0.0919960920616811,0.2657880727353521,-0.6252180729659382,0.599518385023992,0.1421453949244434,0.6252180729659382,3.178053879020309
0.8440959256924165,3.701027917053652,0.5860830518545499,0.1972793391985958,0.3273083644637557,0.5462865786379315,100,1.0,0.0695340797187256,0.1510692558343813,2.9705747936929816e-14,0.6080570826908732,1.0726365324101583,2.6159249481359586e-13,0.2665024921829318,0.2098060194094572,1.166118523438705e-12,2.4112729987578545,1.988827031232342,3.178732980633648e-09,0.0,7.138555091261503e-13,0.4847332724055734,-0.1283111159085886,-0.0905529904938711,-0.0596915132657346,0.1057344626208691,0.5689268765742911,0.5689268765742911,3.1780538303479458
0.921548642408717,3.339555484290828,0.5663710897526195,4.489499779432627,0.282543449856251,0.3825092075552683,100,1.0,-0.0029036109498356,0.1401652781244969,2.7462662067968932e-14,0.8392129578717201,1.137378295967234,3.4095099768912657e-12,0.3671588787004817,0.1354655055570336,8.138219902024518e-16,-0.8177196332698388,1.418577580630445,1.5682530225623301e-09,0.0,1.7184863194796173e-12,0.3692889550298247,0.1715191046744313,0.458247708095267,0.3962524275599108,0.458842173915008,0.2934603136796802,0.458842173915008,3.1780538303479458
0.7596181117582383,4.171364519254497,0.3735253159960442,1.947161563883791,0.1468092820713352,0.2690306170929761,100,1.0,0.1740404261282509,0.0628132253289921,1.6423875771555134e-07,0.0516826618408477,0.7360962103702824,5.354461207087711e-10,-0.0998363094514731,0.0507537387475745,3.0155027414187744e-12,1.021936100748573,0.886245911126981,0.0001558118441966,0.0,8.238710191813005e-08,-0.3242849343239992,-0.5169749410270366,-0.651355910675091,-0.4103047101456807,-0.2874384743427476,0.6277071306977493,0.651355910675091,3.1780538445966027
0.8620502066384654,4.109408169533661,0.3966429761232634,4.95805615128296,0.2624783092751933,0.3001329923477051,100,1.0,0.0741938322782591,0.0703832909849922,1.6683252600495574e-09,-0.2896064649952172,0.8550970077469882,1.757210874778339e-05,-0.0316286038808193,0.0651826803190813,8.783794947554483e-12,-2.1105871482393868,0.8527863658658194,1.0254407112852365e-08,0.0,5.961366186450961e-09,-0.2653071440555032,-0.642836123626538,-0.6815181018864742,-0.4253717280887768,-0.4309134941260928,0.8616159889662695,0.8616159889662695,3.1780538544431227
0.2040795461844827,0.3463365423618333,0.6444111659032513,1.3134185381238763,0.1119171095527315,0.202637524639322,100,1.0,0.0311511159668438,0.1296912675656575,0.025515054828294,0.0115069459561839,0.1610160010553616,5.84097572762923e-09,-0.0005406915675048,0.1781235770933674,0.0188517697425948,0.0303954928901,0.7708551170862163,0.0002794032060308,0.0,0.0095655864743128,0.0582867523215707,-0.3924285271138157,-0.8780113732255467,-0.5212208624960696,-0.0754161738990804,0.2588154934412079,0.8780113732255467,113.26592537429678
0.983615846399505,0.2606321555295248,0.9936885645097598,1.0690868935790037,0.3947784686338797,0.438599573843601,100,1.0,-0.0983479890121737,0.1587800941464648,9.236596737858917e-13,-0.0267607195780949,0.235107690898342,2.072029486367661e-09,-0.0830839230947554,0.1892624458680072,4.2948902843762595e-16,3.175653475108293,1.2764974578521495,1.9686988812320652e-14,0.0,4.71673331299106e-13,-0.6673425700604839,0.2349405698710793,-0.0366362365028032,-0.6582321603876088,-0.4292832511107439,0.4638771623682181,0.6673425700604839,2.484906650086224
0.3855229846616795,2.232592316927066,0.293521285420167,0.2694925411667337,0.1160371236522101,0.2881746963506286,100,1.0,0.0087808529131489,0.1272868508535993,0.0009021033788865,0.7799437982161534,1.493869479073299,2.424622436900109e-09,-0.0157878162576161,0.1060893005280706,0.3272489884108321,0.0332847591234385,0.2223374697221645,1.237056712012252e-13,25.0,0.0004510529017545,-0.3937203441080786,-0.6650649739414949,-0.2869830749897852,0.1627306994109455,-0.2902726726637221,-0.0097932287734435,0.6650649739414949,113.55511844790348
0.1126692098050536,4.729421537697433,0.5898690938695014,2.7387827781423617,0.1789181694624653,0.311267563984723,100,1.0,0.0444139633767185,0.1093383631661944,1.697783594215529e-12,-0.4967068165738307,0.976245795014386,8.3305579066936e-12,-0.0480155430123451,0.1385585440532571,4.856984638315273e-06,0.5889750226086575,1.364846930691247,5.5774752675995805e-09,0.0,2.792902912753137e-09,-0.1840238556360759,-0.9026608363461074,-0.2381963069414874,0.1623118385957094,-0.3243368785557367,0.2371010246541902,0.9026608363461074,17.451526280778992
0.5446047915262193,3.126745207518996,0.6978614785759816,4.33740415645264,0.3403288897677575,0.3881595165394965,100,1.0,0.3743523433412559,0.1634185829956001,1.012375007109782e-15,1.330909178072596,0.9613050005017002,1.0905289514953687e-14,0.2443292863026065,0.1443356409856026,2.2070837088069778e-17,-0.3711554795594455,1.3690122586994649,5.405887943800549e-12,0.0,5.958832261031735e-15,0.5040265215641323,0.0829855751611149,0.1614846629662122,0.4655859671768943,0.2667362799218299,0.2356757115814074,0.5040265215641323,3.1780538303479458
0.5604046353008331,4.925180772370619,0.9898339535116402,0.4454735229372726,0.3555429021261485,0.5075863027375704,100,1.0,0.356172910157681,0.1418499149582835,3.0177573283430824e-14,-0.5248780701599536,1.0468987999672454,1.21569894363621e-14,-0.0894017948905579,0.1688354310879934,2.3765769459704784e-14,2.125894868111991,1.9411656759522948,1.8235425743564214e-08,0.0,2.69716713715678e-14,0.0267856949206788,-0.0099005419518694,0.1466687150255571,0.1401509961932407,-0.0125293327603993,0.4281284410788329,0.4281284410788329,3.1780538303479458
0.4098270099956814,4.874151596380786,0.4020050158136201,2.410656266433328,0.2625117357085947,0.3590141109135892,100,1.0,0.0376365311935631,0.119570679605877,4.316559183389117e-07,-0.6471549829709718,1.0920624029361508,2.2243407700311597e-13,-0.0268483611203321,0.1174339243742053,0.0014917967347386,1.942952634459569,1.1090784038976134,1.8280829600002932e-14,0.0,2.1582807038649442e-07,-0.2667578022685836,-0.9763263000848216,0.0468161445457655,0.2274847493414346,0.0190523020740116,-0.0413576076805883,0.9763263000848216,5.186161951839347
0.4442573737594579,0.2560739412254584,0.3913076440924196,0.8886470914570112,0.1789407880553721,0.5184105131690403,100,1.0,0.1602342830151948,0.2957037648852955,1.1363069102799017e-05,-0.0172698093748892,0.2461689750717282,4.9640620140518623e-11,0.0209108550381922,0.2281671319677975,8.538110884552014e-07,0.9592750155067143,1.895791125962386,1.0932922509964378e-11,0.0,4.26930364537671e-07,-0.4864634737823616,-0.0676306077664557,0.0416674571780337,-0.2501155719285898,-0.0005731720605629,0.0370859906659253,0.4864634737823616,37.9820940001952
0.7190007300768093,4.4201708508470325,0.4059061994403891,4.162707971948246,0.2058236815222736,0.2637293798084233,100,1.0,0.2002834015390862,0.0646075254500518,2.5833405772306297e-06,-0.1651674128193371,0.6431377522565392,3.123466954912909e-07,-0.1292926452306543,0.033845021126181,5.980820224987747e-07,-1.1488910787646207,0.86942485404012,4.888211878293965e-06,0.0,1.590711299864702e-06,-0.4183513957169251,-0.9473920044757383,-0.8118041138401345,0.1376109814920612,-0.1238567152074597,0.9182686431263896,0.9473920044757383,3.1780538460202266
