$A_{rew}$ (Reward L-Rate),$A_{pun}$ (Punish L-Rate),$K$ (Decay Rate),$\beta_F$ (Freq Weight),$\beta_P$ (Perseverance),Pattern
0.7124085946388091,0.7947523698715653,4.950846386604808,-0.32846196025466057,-4.549937537036806,GOB
0.8818237430763307,0.8500635415624012,1.119946618067373,-6.510364575264444,-3.286722858107197,BOG
0.20790663136081636,0.38596492897704837,4.760495473762978,2.3364999802310606,-4.479404526507289,GOB
0.9135625223776223,0.6271089729174446,2.412763255128896,-7.9329975503033285,-0.367585123085167,BOG
0.3398377140198296,0.4888125688776624,0.6816263858615406,8.337904988205128,1.0184291597657555,GOB
0.0647242239626224,0.40517962841145355,4.045075158130982,-3.0248424167444536,0.024625700193608324,GOB
0.46329303043247205,0.3067912776921549,3.1761979741197264,9.996882089836916,-9.686569933103982,GOB
0.43078291232762617,0.2826087433792007,2.438463931964052,-5.890056891480762,2.7965697114235084,BOG
0.6567932252466275,0.8821571361365783,0.989360436728763,-9.397065853270004,9.860613607134848,BOG
0.18114341569610487,0.5260008023198195,1.826767430059471,-7.169470047240461,7.8305344302006965,GOB
0.5944177446536765,0.3613705118341321,2.272314256654544,-0.11318750589828497,-0.15979543170686128,GOB
0.6976206969353002,0.5685664102785113,0.2706716387949953,9.057858260840678,2.156605758044904,GOB
0.2344017435668242,0.7525330433911417,2.886467277723934,-3.4945316705170706,-1.1353084732439438,GOB
0.13558331532480286,0.1091428000432121,3.989305201871182,1.5304379889903057,-7.316528411349206,GOB
0.7791177698037878,0.5285238188886533,3.6092742843717285,1.9436620271247058,1.4882562407091982,GOB
0.7854005733771645,0.6688698075029166,0.18619911582391488,-3.7343747280178654,8.108001234622797,GOB
0.13277689507813897,0.20260677299826166,3.324746616646161,-9.482286576484817,6.70361980320974,BOG
0.44418861332627513,0.9532574102557031,4.014435049388528,2.8257102779438643,-5.661863940611925,GOB
0.9659616826976075,0.8010093062730606,0.799200755283488,7.958031387137694,2.7261382373729433,GOB
0.8674773252473562,0.5380997011757351,0.7878828964340999,9.648194880209573,-0.9306314531401618,GOB
0.7983184457831622,0.6429586454453381,3.175328768586691,-0.9041594301765681,7.032406533810555,GOB
0.49625499858344474,0.8522400012257944,2.7466358079822277,-6.297257759920817,-3.468630446594501,GOB
0.18879410243884057,0.5107911489583102,3.879562095962801,-8.340352823653005,6.709081257165291,BOG
0.7020844225841755,0.5004119464586271,1.2672196985060906,-5.189917478256498,4.754494562106075,BOG
0.2818398683436331,0.25355033505689367,2.3466987764692266,-3.664473914308868,8.20659641884767,BOG
0.043786840052755356,0.19638406443300432,4.5634117420000315,-1.8270773198380734,-1.595776323755146,GOB
0.22578959920454172,0.2046268502575652,4.856704640974656,8.210165807672805,-4.513769256508272,GOB
0.3007389352926681,0.19953701166973845,2.0322277179160815,-6.856442353643985,-5.30798813863135,BOG
0.1314493284957762,0.5837753318758023,3.171163103420339,-8.680425678127486,-2.7599964189218973,BOG
