true_lambda_0,est_lambda_0,true_obs_precision,est_obs_precision,true_gamma,est_gamma,true_beta_info,est_beta_info,err_lambda_0,abs_err_lambda_0,err_obs_precision,abs_err_obs_precision,err_gamma,abs_err_gamma,err_beta_info,abs_err_beta_info,global_error
3.8226970055168104,4.834096947589431,2.455631069786377,3.594756126054852,8.368497731600423,9.821422848124394,4.89195639084387,5.0,1.0113999420726203,0.20268535913278962,1.1391250562684752,0.11402653215900652,1.4529251165239714,0.07268259712476095,0.10804360915613032,0.021608721831226065,0.12230402857937313
2.0113155316164777,1.4402643764501253,1.4309935835143313,7.18706624177295,17.425126705058183,14.739560427255118,1.8910269780024591,0.6680408860495366,-0.5710511551663524,0.11443910925177403,5.756072658258619,0.576183449275137,-2.6855662778030656,0.13434548663347,-1.2229860919529225,0.24459721839058451,0.32517694643383355
2.274840610196729,0.01,7.366699594575263,10.0,3.6156354650210516,3.278573940405156,0.3946923040940095,0.2200131857641347,-2.264840610196729,0.4538758737869196,2.6333004054247366,0.2635936341766503,-0.33706152461589545,0.016861506984286918,-0.17467911832987482,0.03493582366597496,0.2631490713347165
4.866930295171884,4.369981638683161,2.6899625757035555,1.6454179880439257,9.820967775849597,10.408371212313643,3.7558742843072634,5.0,-0.49694865648872355,0.09958890911597666,-1.0445445876596298,0.10455901778374672,0.5874034364640455,0.02938486425532994,1.2441257156927366,0.2488251431385473,0.14459249731922025
4.826605643246796,3.9942152573808687,1.8995908759142575,1.1409104463642472,3.6737409197686786,6.750289581809037,3.941325093682477,5.0,-0.8323903858659274,0.16681170057433414,-0.7586804295500102,0.07594398694194297,3.0765486620403584,0.15390438529466527,1.0586749063175231,0.21173498126350462,0.15977475919612955
3.608250109116878,0.4325276797967038,6.778268165532232,0.6393680741237153,11.394838238727354,13.68589471854347,2.2425398571975657,2.188266754935178,-3.1757224293201745,0.636417320505045,-6.138900091408517,0.6145045136545062,2.291056479816115,0.11461012905533342,-0.054273102262387685,0.010854620452477537,0.4460650478371484
0.2228900592068644,0.01,8.599296543964513,10.0,17.278698976898934,20.0,2.0121393569472303,1.8706338125359698,-0.21289005920686438,0.04266333851840969,1.4007034560354867,0.14021055615970837,2.7213010231010664,0.1361331177139103,-0.1415055444112605,0.028301108882252103,0.10101032003541223
1.9546411910229569,0.32701302287122225,8.185323209474682,2.1704323724917556,9.257363401221948,12.410084893857384,1.8485612806702887,1.2097062252722963,-1.6276281681517346,0.32617798960956607,-6.014890836982926,0.6020911748731658,3.152721492635436,0.15771493209782073,-0.6388550553979924,0.12777101107959848,0.3571082800933109
4.761268714684575,2.0759264630020198,7.215904061260295,7.6182620242651256,12.232496891108129,12.080471685493988,1.4084638660480795,1.058977366927524,-2.685342251682555,0.5381447398161433,0.40235796300483084,0.04027607237285594,-0.1520252056141409,0.007605062812113103,-0.3494864991205555,0.06989729982411111,0.2721053989268892
1.08668740916462,4.815969754646941,0.569017462633598,2.7467927589208685,11.553811265234257,12.258955595624595,4.9282535852906415,5.0,3.7292823454823214,0.7473511714393429,2.1777752962872707,0.21799552515388096,0.705144330390338,0.035274853946490145,0.0717464147093585,0.0143492829418717,0.3897133689266916
4.111247248312381,1.5267799091227012,4.1721726819142155,2.64588335835874,15.535005033218555,16.721194404662644,4.686063695431679,3.3280747798512187,-2.58446733918968,0.5179293264909178,-1.5262893235554755,0.15278171406961716,1.1861893714440885,0.05933913814127507,-1.3579889155804605,0.2715977831160921,0.3036772663957211
3.186299720852463,0.6498561520259165,2.8170995657842957,0.699385407540363,9.13043730240946,11.472131718494234,0.9265352134459282,1.4070668607094292,-2.5364435688265465,0.5083053244141376,-2.1177141582439325,0.21198339922361686,2.341694416084774,0.11714329245046395,0.48053164726350106,0.09610632945270021,0.2856003509719337
2.4147461188811126,3.1513578558040596,3.631382619993921,9.433065645179795,15.19724137831386,20.0,0.8590571394651199,0.6128821628607493,0.736611736922947,0.14761758254968876,5.8016830251858735,0.5807490515701575,4.80275862168614,0.24025806011436418,-0.2461749766043706,0.04923499532087412,0.32373153684481204
2.043511106824966,3.6854326159961404,8.475476443982863,6.718033597466494,11.934275090986652,11.52381676548637,4.376263858615404,4.255444686425712,1.6419215091711745,0.3290423866074498,-1.7574428465163692,0.1759202048564934,-0.41045832550028294,0.020533182866447373,-0.12081917218969274,0.02416383443793855,0.1872313496415919
4.974812945571798,3.447226738114336,5.742228595379983,2.5815085341658333,9.793230878546638,11.253767567716906,3.349480381335349,5.0,-1.5275862074574618,0.3061295004924773,-3.16072006121415,0.3163883945159309,1.4605366891702687,0.07306336614158424,1.6505196186646511,0.33010392373293024,0.2775444753512297
4.3919700781472,0.14197921258882734,8.73045368439384,4.57452714039302,5.597899023136182,6.73120492339152,2.362894672282573,0.6917373339486952,-4.249990865558373,0.851701576264203,-4.15592654400082,0.41600866306314516,1.1333059002553378,0.056693641833683736,-1.6711573383338778,0.3342314676667756,0.5033347856440994
1.3459125475464988,1.153865784879654,6.127835522912133,8.23761309895574,12.57253648791996,10.861433345866306,0.07357516724004452,0.06973580623770727,-0.19204676266684473,0.03848632518373642,2.109777576043606,0.2111889465509115,-1.7111031420536538,0.08559795608072306,-0.003839361002337255,0.000767872200467451,0.1155525509068771
1.8300234820599095,0.01,1.7056116468759055,10.0,5.705707999922812,4.830299235445709,1.3448577712980958,0.23965449956181856,-1.8200234820599095,0.3647341647414648,8.294388353124095,0.8302691044168263,-0.8754087644771031,0.04379233439105069,-1.1052032717362772,0.22104065434725545,0.4672136920362173
2.863775813430207,0.01,9.510685853102817,10.0,3.7527241219459078,4.150674367460979,4.153604367287629,4.468299068547265,-2.8537758134302074,0.571898960607256,0.48931414689718267,0.04898039508480307,0.39795024551507163,0.019907466008757962,0.3146947012596355,0.0629389402519271,0.28888800496440165
