agent_id,true_A (Shape),est_A (Shape),err_A (Shape),true_w (Loss Aversion),est_w (Loss Aversion),err_w (Loss Aversion),true_a (Learning Rate),est_a (Learning Rate),err_a (Learning Rate),true_c (Consistency),est_c (Consistency),err_c (Consistency)
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.9679536147101907,0.2570213939823034,2.739545309164829,1.9157159712759448,-0.8238293378888841,0.41650279493673903,0.24978337034336356,-0.16671942459337546,2.2827215755658794,3.2571494305931634,0.974427855027284
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8918068879538745,0.18087466722598722,2.739545309164829,2.543931820241765,-0.19561348892306407,0.41650279493673903,0.2671640188329304,-0.14933877610380863,2.2827215755658794,4.27238658412199,1.9896650085561105
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8426021548223673,0.13166993409448002,2.739545309164829,2.692339503243456,-0.047205805921373134,0.41650279493673903,0.3027716159465528,-0.11373117899018625,2.2827215755658794,5.0,2.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,1.0,0.2890677792721127,2.739545309164829,2.8501641396265387,0.11061883046170973,0.41650279493673903,0.5105130431091879,0.09401024817244885,2.2827215755658794,5.0,2.7172784244341206
30,0.7109322207278873,1.0,0.2890677792721127,2.739545309164829,3.7572947719155403,1.0177494627507113,0.41650279493673903,0.3131496848685604,-0.10335311006817866,2.2827215755658794,1.738578519182249,-0.5441430563836305
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,1.0,0.2890677792721127,2.739545309164829,2.2306969825702847,-0.5088483265945443,0.41650279493673903,0.5552414744532908,0.13873867951655172,2.2827215755658794,1.82201361562657,-0.46070795993930935
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.9470668784892462,0.2361346577613589,2.739545309164829,3.7385958669924837,0.9990505578276547,0.41650279493673903,0.1789553311172242,-0.23754746381951483,2.2827215755658794,2.9363446896145393,0.6536231140486599
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8254469515048586,0.11451473077697127,2.739545309164829,2.1799354568008695,-0.5596098523639594,0.41650279493673903,0.557390746079068,0.140887951142329,2.2827215755658794,2.7670691236170097,0.48434754805113034
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
31,0.3655760393575346,0.8,0.43442396064246547,1.4409407318302558,3.0,1.5590592681697442,0.9647018425004443,0.8,-0.16470184250044428,2.453597298502675,3.0,0.5464027014973252
31,0.3655760393575346,0.8,0.43442396064246547,1.4409407318302558,3.0,1.5590592681697442,0.9647018425004443,0.8,-0.16470184250044428,2.453597298502675,3.0,0.5464027014973252
