true_A_rew,true_A_pun,true_K',true_beta_F,true_beta_P,rmsse_median,rmsse_p90,n_successful,bias_A_rew,std_A_rew,shapiro_p_A_rew,bias_A_pun,std_A_pun,shapiro_p_A_pun,bias_K',std_K',shapiro_p_K',bias_beta_F,std_beta_F,shapiro_p_beta_F,bias_beta_P,std_beta_P,shapiro_p_beta_P,pct_normal
0.1239698919310195,0.0483426573674573,2.804189388602996,6.104867279431048,-5.0989395760422775,0.2698964713245124,0.3534582798997726,30,-0.030447696354409,0.0842457642845516,5.365338670110371e-06,0.0406832068327093,0.1731390626642761,2.6017783077860244e-10,-1.3889099379591,1.2737764982309647,0.0009107578616675,2.5281388872294768,3.7237931319530455,5.642204335918916e-10,3.6864722415893785,6.975028313360663,0.0046698466239554,0.0
0.9629900061297636,0.2338718514588584,0.1485547581113395,-5.681496502247047,1.3378059012243408,0.1299551390268665,0.3832398354027356,30,-0.0428368172754158,0.0772219411834699,0.0005944376107235,-0.0081979387770979,0.0605919935950119,0.3598368455195508,1.4639814413749717,1.4688721979199493,0.0025564456680343,-0.5208118559950516,1.3473314093865965,0.033419109818067,0.8391032881601516,6.378171648682804,0.0005262454840796,20.0
0.9842876391214106,0.3822036040091404,4.979466180673729,1.8774021288316012,4.620987775284657,0.382764518644186,0.4632278192335256,30,-0.0880390594400433,0.1707788601460814,2.767369075311988e-07,0.065738727936629,0.1671694885919726,0.1139779024292023,-3.2500622224565143,1.4658384621709115,0.0224063113073414,0.0118211991542385,0.792033332584531,0.4265149025058928,-3.01948467470345,6.299477411672932,0.002470036469402,40.0
0.2459273279950723,0.9580519459700536,1.3935181627033288,-3.7174417428019577,-7.704251975927709,0.0815829789917812,0.2132986588238062,30,0.0199740204527031,0.1527983464700006,1.3439092017090646e-05,-0.0485482088634086,0.185152964637733,4.054249577224408e-09,-0.1251759944171613,0.5548016720437503,0.4345009536133306,0.4013986630335283,1.9235528985654464,7.508826754415464e-08,0.1085099786713419,2.886579309007789,5.435931164518172e-05,20.0
0.2563983584036929,0.798531546268234,0.8556209596280124,-1.5371982819960015,-1.1899443207782774,0.1187347444710659,0.3403838469420522,30,0.0080513051617669,0.1127504227047388,0.4813785658919112,0.0059173191571826,0.1739713200276848,0.0094723302082595,0.6987355210137408,1.4803804188376772,0.0004071527902766,-0.015904795009559,0.4576299022653383,0.7368532564192525,-1.617574002344263,4.631836994073485,0.0004385424306108,40.0
0.0371459781882064,0.2633650487651164,1.3548114163961356,3.475260856911317,1.9038743918352363,0.2099234000313937,0.3408361441701709,30,0.0140499710467403,0.041669890931395,0.0010203642058486,0.0259912086127825,0.0816444457103224,0.1081924106451867,0.5145345911145462,1.4155573128161945,0.0310072699396543,0.182082658240342,2.0614110106244805,0.0246348353558658,1.626898815273509,6.613392628087262,0.0001196449282714,20.0
0.0785047228716932,0.435382179173168,4.496320956597782,0.5344710578829481,-0.4524129469160041,0.2956279858473271,0.4348905094161439,30,0.0947037410001486,0.1977272231728745,1.400141944888773e-06,0.0898895323728161,0.1611263628712064,0.0026143319800645,-2.521207030011684,1.833443069375482,0.000295774991929,0.4176534134199181,1.4244514736213314,0.0003748987479317,-1.201922836880877,6.576893111873437,0.0024379675743346,0.0
0.7735781209515346,0.2200790227322886,3.258858959288164,4.403715855113751,-7.00613137266498,0.3271687701712822,0.4657258218089526,30,-0.0798216013226315,0.2913890028354429,0.0014658094010855,0.0581937410968093,0.1239720111692676,0.0079652669593571,-2.079424202866351,1.401955846480989,4.181936553976757e-05,1.338248666304232,2.351017958638156,0.0523857423521925,7.720964211252385,5.72153992171729,0.0207011530389131,20.0
0.755130180456917,0.1983606443300431,3.081254379591625,-0.8878573866285837,8.988034994233342,0.3348332582694051,0.4599755052124988,30,-0.1651467401108099,0.3412261023888331,0.0043824440601781,-0.0506447971015755,0.0698310319610288,0.0172206066437914,-1.0759089097802454,1.548684801649694,0.0052409520699896,0.5709457731250346,2.756011710101693,4.124778006575342e-08,-6.364956543445463,7.146384328740884,0.000219814160871,0.0
0.2255062507323445,0.3352388313146143,4.365176965630571,7.314244099897952,-3.3205574515083285,0.3824484789515476,0.4485213734549338,30,0.0089407346716227,0.1488181463092027,0.0002224258074377,0.0433571839941788,0.1171667935469035,0.0024946539992288,-3.1343925185794634,1.4730117049506464,3.572613073381117e-05,0.7997189809116046,2.0199245149031078,0.0004006938547842,5.492290051645188,5.510421463314216,0.1113290524606927,20.0
