true_A (Shape),true_w (Loss Aversion),true_a (Learning Rate),true_c (Consistency),rmsse_median,rmsse_p90,n_successful,convergence_rate,bias_A (Shape),std_A (Shape),shapiro_p_A (Shape),bias_w (Loss Aversion),std_w (Loss Aversion),shapiro_p_w (Loss Aversion),bias_a (Learning Rate),std_a (Learning Rate),shapiro_p_a (Learning Rate),bias_c (Consistency),std_c (Consistency),shapiro_p_c (Consistency),pct_normal,corr_A (Shape)_w (Loss Aversion),corr_A (Shape)_a (Learning Rate),corr_A (Shape)_c (Consistency),corr_w (Loss Aversion)_a (Learning Rate),corr_w (Loss Aversion)_c (Consistency),corr_a (Learning Rate)_c (Consistency),max_error_corr,nll_median
0.7363823068037828,2.1801107192874802,0.011765020032551822,0.5048901272520759,0.11923020664474868,0.290687316455814,30,1.0,-0.052770562145627795,0.09512795811185587,0.3221231217325187,0.8674335634770799,1.5144065154289488,0.0003544681654354365,0.026269693315322074,0.052954580229254304,4.4073320808567364e-08,-0.031066976422802206,0.3148880178240617,0.013697433092600398,25.0,-0.591786234846863,-0.40147076899204365,-0.2914292473350295,0.0029225532965947683,0.13242074525624098,-0.4953112465263381,0.591786234846863,106.56146512769864
0.05743760393575346,1.4019166742868177,0.499600550663712,3.9372678030852897,0.11199408581149334,0.1895137523121508,30,1.0,0.030584231645697575,0.07415178906523931,0.00420225742315684,0.18378116178305762,0.3617452372501673,0.21295976496486052,-0.005423353439982522,0.12570411764462497,0.0001547099042929937,-0.44814662936099,1.0098204972331442,0.30408548317374307,50.0,0.0172975512441912,-0.4050842297910751,-0.8583863738247465,-0.40730848208803794,-0.10992675062392158,0.1347310471356721,0.8583863738247465,53.088026561998106
0.09492667292700732,4.671498201785527,0.07756417728527162,1.6164066226893619,0.09946883774789159,0.19574878998881423,30,1.0,-0.0039860637351180695,0.06823560423453949,0.0029351831747167502,-0.13138388180729496,0.9229084517387723,2.642107491155655e-08,0.0221325768526965,0.07170712749876172,0.00029557984898566375,0.37608013635162885,0.9450305137048047,0.022754241900394306,0.0,0.20212030479294613,-0.2892769772106606,-0.2547099740985024,-0.7811286777197187,0.020462789121297655,-0.4027089987551344,0.7811286777197187,109.10627216058663
0.726195457647178,1.074158195607053,0.03593227247849204,3.764393650308798,0.18482165271394294,0.5318791642206374,30,1.0,0.18554896313954275,0.12976775879677424,9.379280567141614e-07,-0.5691019143282744,0.44692127743481547,0.00122366217144553,0.3563021798057548,0.4412580780266679,1.8852644352385277e-06,0.8295255291505401,0.7059215012388033,1.8175486999241072e-07,0.0,-0.634118185873293,0.410904025010264,-0.33973756253982323,-0.8087282213250789,-0.19042680159333444,0.42807785731732284,0.8087282213250789,3.1828350060171973
0.3012644243642504,2.834810064037204,0.8381059588874472,0.0635611711621958,0.2326831814744542,0.28351169146817745,30,1.0,0.02411800313765431,0.20418737338533735,0.4294429463941344,-0.08021682553908834,1.7831249186019773,8.927295761550792e-05,-0.059374695889034795,0.2755100880290007,5.320722986590536e-05,0.1091098523052018,0.17837570724000715,9.619268041885096e-05,25.0,-0.106362831702805,-0.391727602985433,-0.5518399467451995,0.048098992945016884,-0.4878340278954822,0.0008563911771031973,0.5518399467451995,131.77027520423894
0.549075255347399,1.8669182851709116,0.3007340765211876,3.6123317920184643,0.15109756892002607,0.3435117140594264,30,1.0,0.07961509352735753,0.14314888251325533,0.05694262059684631,0.49330769066359775,1.0642434389393889,6.48110882332185e-08,-0.04669775522898283,0.09898333854134601,0.5610529355111702,0.8839342434852031,0.9816789891656191,2.9014433272466822e-08,50.0,-0.03945943392551151,-0.9081518655570545,-0.19430429863704135,0.00293075257648974,-0.07946321711234469,0.27843116008261315,0.9081518655570545,6.715679636984683
0.2728926606633248,4.900276091870722,0.9948306751361939,0.9406488919658197,0.36272587601670697,0.5482599044199807,30,1.0,0.37183456041436186,0.2744456900149307,0.0022600155297651005,-1.4052197158663093,1.6616986357522967,1.871231381316151e-05,-0.12003124479668369,0.19097872831472856,1.9138211019632145e-06,0.35409037540125016,1.7745307799856613,7.135445047655595e-07,0.0,0.1586107013545187,-0.5385470721755184,-0.12309695981310752,-0.34932310407515027,-0.45566410088273124,0.09750018571592528,0.5385470721755184,10.74421854961031
0.2577162308680605,2.066943402535815,0.6544526604464348,2.9126477551675563,0.20393998368541338,0.3613673009609274,30,1.0,0.015945446640312787,0.11507036073192715,2.9373080721256703e-05,0.5807945093087462,1.1828349313208408,0.00010800859219995288,-0.02157578630136053,0.12994942062765938,0.005152126318296319,0.9066489459671502,1.3107352041450409,8.536398543474559e-05,0.0,-0.06351285748258437,-0.9523282683140497,-0.4781063168325857,0.07121339926897632,0.114892581518874,0.46231870800048347,0.9523282683140497,14.495491608061048
0.4341714153844203,0.6547034965724522,0.7478001576968301,3.881297222652746,0.33856751605794366,0.4367440583909062,30,1.0,0.4142632217575,0.19565868899845928,8.804944034477758e-06,-0.16841790305380058,0.2888058333822482,0.14870172786608665,-0.0565307257809491,0.2956274376152308,0.0010808990625380947,-0.013011908151550407,1.6443430332969582,7.05025922343275e-07,25.0,-0.3468587399722941,-0.2676210300721415,-0.12945756487977475,-0.7409776709171669,0.14031874139901948,-0.06331550761471329,0.7409776709171669,3.470009152058899
0.41442135656952894,2.82174064405109,0.928845109961943,0.17725511366144328,0.15522664051859475,0.23591393596717325,30,1.0,0.0039338689748054075,0.1120881389206164,0.29364063806237134,0.28278704778812586,1.5175634805616047,5.4400865421480024e-05,-0.018323525114527856,0.10475793043342374,0.0001519905626789047,0.06930762711037368,0.19459357493559384,7.039596091696994e-05,25.0,-0.18840466530697303,-0.005548617866625968,-0.6593475846339174,-0.14668298366993665,-0.35449916618821675,-0.011240195540222002,0.6593475846339174,58.296831057836584
0.9918369392938252,1.3190654955321937,0.8195164970530835,4.748710902284586,0.3807838016541257,0.4869809650713404,30,1.0,-0.03550191988310691,0.09132399730395341,1.4804752186869108e-08,2.8530585129717827,1.1504281840834134,5.821583303285888e-06,0.1330222382616276,0.103282379612427,9.549143913604285e-09,-1.2568618673782086,1.5268645993610068,0.0005188693513612351,0.0,0.3817432147879585,0.41766218239416253,0.1684772317265039,0.10618433342722479,0.3745840792133479,0.023446850480198223,0.41766218239416253,3.1780538303479458
